meter_id,date,kwh
14676236,2021-04-17 00:00:00,41.46560732
14676236,2021-04-18 00:00:00,37.67215539
14676236,2021-04-19 00:00:00,38.57569106
14676236,2021-04-20 00:00:00,40.76663163
14676236,2021-04-21 00:00:00,36.28345915
14676236,2021-04-22 00:00:00,33.93513699
14676236,2021-04-23 00:00:00,32.57495009
14676236,2021-04-24 00:00:00,34.53600996
14676236,2021-04-25 00:00:00,26.88816178
14676236,2021-04-26 00:00:00,23.19717477
14676236,2021-04-27 00:00:00,33.41254796
14676236,2021-04-28 00:00:00,28.42586024
14676236,2021-04-29 00:00:00,30.58786084
14676236,2021-04-30 00:00:00,26.79668378
14676236,2021-05-01 00:00:00,28.24152238
14676236,2021-05-02 00:00:00,26.2937089
14676236,2021-05-03 00:00:00,31.1572823
14676236,2021-05-04 00:00:00,28.98181679
14676236,2021-05-05 00:00:00,23.0771973
14676236,2021-05-06 00:00:00,22.29676819
14676236,2021-05-07 00:00:00,24.76392034
14676236,2021-05-08 00:00:00,16.92001463
14676236,2021-05-09 00:00:00,26.6039927
14676236,2021-05-10 00:00:00,25.09965113
14676236,2021-05-11 00:00:00,26.07845954
14676236,2021-05-12 00:00:00,22.22457792
14676236,2021-05-13 00:00:00,17.17419097
14676236,2021-05-14 00:00:00,15.20280691
14676236,2021-05-15 00:00:00,18.07392514
14676236,2021-05-16 00:00:00,19.81455408
14676236,2021-05-17 00:00:00,19.08625851
14676236,2021-05-18 00:00:00,25.96601041
14676236,2021-05-19 00:00:00,22.00013619
14676236,2021-05-20 00:00:00,13.7077918
14676236,2021-05-21 00:00:00,16.09165726
14676236,2021-05-22 00:00:00,13.50808946
14676236,2021-05-23 00:00:00,14.21531085
14676236,2021-05-24 00:00:00,16.28140809
14676236,2021-05-25 00:00:00,18.01478244
14676236,2021-05-26 00:00:00,14.27709541
14676236,2021-05-27 00:00:00,20.26281406
14676236,2021-05-28 00:00:00,13.23241135
14676236,2021-05-29 00:00:00,18.07967341
14676236,2021-05-30 00:00:00,27.96585288
14676236,2021-05-31 00:00:00,22.29608731
14676236,2021-06-01 00:00:00,31.03137148
14676236,2021-06-02 00:00:00,25.00741702
14676236,2021-06-03 00:00:00,28.73238215
14676236,2021-06-04 00:00:00,26.25185314
14676236,2021-06-05 00:00:00,24.14111986
14676236,2021-06-06 00:00:00,18.41250476
